Angles: 91
Range[deg]: 180
Resolution[deg]: 2
Frequencies: 201
f_low[GHz]: 1,5
f_high[GHz]: 3,5
Power_level[dBm]: 10
Sweep_time[s]: 0,3

96	-51,465	-52,647	-49,823	-51,573	-49,109	-48,565	-49,96	-53,438	-54,701	-45,318	-45,733	-45,656	-47,178	-47,62	-48,024	-48,461	-45,846	-48,332	-44,437	-42,459	-41,149	-41,913	-42,028	-44,107	-42,066	-43,497	-41,506	-41,289	-42,124	-40,841	-40,443	-37,771	-40,177	-40,476	-39,229	-41,649	-41,133	-41,797	-42,305	-41,77	-41,031	-39,463	-40,918	-40,103	-41,987	-44,003	-44,906	-45,151	-44,731	-42,02	-42,599	-39,899	-41,124	-42,379	-40,874	-43,399	-43,217	-43,89	-45,588	-43,022	-44,516	-41,152	-41,336	-40,262	-40,16	-40,578	-40,844	-40,119	-40,583	-39,696	-39,281	-37,713	-37,532	-37,897	-38,713	-41,929	-44,873	-42,234	-44,387	-39,949	-41,786	-36,817	-36,175	-34,843	-34,76	-33,381	-34,409	-33,807	-34,914	-34,708	-33,038	-32,437	-32,445	-32,761	-35,23	-33,431	-37,26	-35,018	-34,505	-35,999	-35,26	-34,258	-35,29	-32,761	-32,264	-34,06	-31,755	-32,761	-34,867	-35,304	-36,21	-36,661	-38,457	-36,559	-36,732	-37,817	-38,427	-36,864	-37,636	-38,205	-41,369	-43,151	-40,833	-38,46	-39,96	-39,957	-40,869	-40,52	-41,495	-40,578	-39,968	-42,539	-39,399	-40,078	-40,421	-37,282	-39,476	-41,643	-41,009	-40,108	-40,677	-45,143	-42,451	-42,764	-43,547	-41,349	-40,454	-41,907	-39,732	-43,714	-42,61	-43,618	-44,25	-48,485	-45,535	-43,72	-45,329	-45,014	-41,152	-42,135	-41,904	-42,187	-44,437	-44,728	-41,759	-42,596	-43,805	-45,925	-46,359	-48,329	-50,276	-49,955	-52,88	-54,586	-47,837	-61,625	-47,318	-46,14	-49,947	-48,23	-51,573	-56,228	-53,07	-48,128	-51,669	-45,395	-44,97	-45,761	-47,436	-52,399	-45,632	-44,45	-49,4	-45,728	-50,466	-48,65	-45,7	-47,282	-45,236	-52,787	-58,343
98	-50,361	-50,133	-53,943	-52,899	-49,015	-54,154	-50,416	-53,223	-47,952	-45,678	-46,774	-46,491	-46,173	-50,683	-46,895	-47,768	-45,354	-47,024	-44,244	-43,072	-41,218	-41,517	-41,498	-43,959	-41,742	-44,217	-40,808	-41,138	-41,718	-40,877	-40,034	-37,938	-39,658	-40,07	-39,177	-41,514	-40,767	-41,783	-41,929	-41,454	-40,803	-39,589	-41,498	-41,105	-42,371	-43,313	-44,192	-43,165	-44,099	-42,577	-42,874	-39,844	-41,133	-42,179	-40,515	-42,358	-42,605	-44,516	-44,843	-42,492	-44,113	-40,682	-41,391	-40,215	-40,265	-40,916	-41,495	-40,745	-39,869	-39,773	-39,086	-38,023	-37,246	-37,891	-38,449	-41,803	-45,382	-43,448	-44,272	-39,531	-42,135	-37,026	-36,658	-34,928	-35,038	-34,161	-34,911	-33,475	-35,411	-34,28	-33,137	-31,934	-31,967	-32,703	-34,697	-33,071	-37,982	-34,793	-33,851	-36,189	-35,381	-34,008	-34,862	-32,741	-31,813	-34,071	-31,956	-33,109	-35,002	-35,175	-36,007	-36,614	-37,732	-36,881	-37,21	-37,339	-38,24	-36,988	-37,724	-37,831	-40,539	-42,965	-40,85	-38,809	-39,506	-39,792	-39,18	-40,352	-41,325	-39,745	-39,218	-41,687	-39,517	-39,49	-40,861	-36,974	-39,416	-40,66	-40,273	-39,647	-40,981	-43,566	-42,44	-41,827	-43,624	-40,808	-40,177	-40,671	-39,597	-42,921	-41,698	-44,45	-44,022	-46,098	-45,36	-43,967	-46,593	-43,599	-40,721	-42,467	-40,995	-41,899	-44,846	-43,179	-41,577	-42,498	-41,962	-44,648	-47,362	-46,678	-47,203	-54,322	-52,913	-54,369	-55,64	-51,578	-51,512	-47,815	-47,321	-48,027	-48,34	-48,488	-48,884	-49,757	-51,067	-46,903	-44,146	-43,149	-47,516	-50,466	-44,791	-46,84	-45,428	-48,658	-56,827	-48,51	-45,695	-45,912	-43,797	-46,494	-54,399
100	-52,858	-55,956	-49,826	-49,243	-49,933	-57,409	-50,658	-49,331	-48,087	-43,909	-45,84	-46,34	-49,076	-49,719	-48,299	-47,752	-45,079	-46,656	-43,676	-42,462	-41,108	-41,786	-41,759	-44,06	-42,198	-43,434	-41,775	-41,157	-41,967	-40,726	-40,627	-37,548	-39,43	-40,501	-39,202	-41,023	-40,792	-41,654	-42,248	-40,751	-40,652	-39,281	-40,877	-40,185	-42,388	-43,377	-43,607	-43,536	-44,06	-42,531	-42,885	-39,482	-41,053	-42,824	-40,276	-42,767	-42,011	-43,709	-44,775	-42,987	-44,253	-40,539	-40,8	-39,798	-39,597	-40,564	-40,841	-40,015	-39,891	-39,026	-39,16	-38,141	-37,227	-37,955	-38,735	-41,259	-46,112	-43,407	-44,832	-39,616	-41,871	-37,166	-36,831	-34,406	-34,617	-33,851	-34,87	-33,618	-34,87	-34,288	-33,189	-31,72	-31,72	-32,134	-34,944	-32,807	-37,707	-35,153	-33,774	-35,837	-35,477	-33,991	-35,406	-32,936	-32,052	-33,84	-31,931	-33,093	-34,931	-35,244	-36,482	-37,073	-37,68	-36,705	-37,125	-37,559	-37,963	-36,414	-37,441	-38,342	-40,811	-43,033	-40,017	-38,089	-38,768	-39,457	-39,158	-40,177	-40,358	-39,21	-39,325	-40,74	-39,682	-40,259	-40,597	-36,886	-39,075	-40,248	-40,262	-39,018	-40,416	-43,819	-42,445	-42,083	-43,522	-41,44	-39,388	-39,707	-39,251	-42,695	-41,775	-44,78	-42,918	-44,376	-44,497	-43,959	-43,907	-43,206	-40,547	-40,396	-41,418	-42	-44,898	-41,77	-41,349	-42,962	-43,3	-44,764	-48,018	-52,3	-47,167	-52,386	-47,766	-49,394	-54,231	-51,809	-47,708	-47,796	-50,4	-47,337	-49,642	-49,633	-53,512	-47,139	-49,548	-46,453	-43,426	-43,272	-47,035	-49,741	-45,961	-45,626	-46,096	-45,634	-50,128	-48,727	-52,539	-46,467	-44,132	-48,969	-57,113
102	-52,416	-49,642	-48,315	-48,219	-47,56	-48,752	-48,123	-52,1	-49,125	-45,505	-47,661	-48,137	-48,469	-48,469	-51,768	-48,939	-48,738	-45,898	-44,558	-42,899	-41,231	-42,662	-41,679	-44,324	-41,844	-45,299	-41,657	-41,083	-41,72	-40,775	-40,457	-37,6	-39,836	-40,446	-39,188	-41,407	-40,817	-41,308	-41,468	-40,874	-40,715	-38,943	-40,166	-40,605	-42,091	-42,369	-43,577	-43,146	-46,689	-41,869	-43,399	-39,424	-41,009	-42,061	-40,731	-42,824	-43,154	-43,429	-44,97	-41,8	-42,904	-40,35	-40,894	-39,877	-39,446	-41,347	-40,734	-40,212	-39,704	-38,938	-38,515	-37,49	-37,864	-38,628	-38,023	-41,698	-46,771	-44,179	-43,517	-38,765	-41,72	-37,013	-37,125	-34,958	-34,417	-33,557	-34,944	-33,664	-35,062	-35,106	-33,145	-31,566	-31,58	-32,601	-34,302	-32,832	-36,579	-34,983	-33,928	-36,279	-35,557	-33,983	-35,038	-33,527	-32,552	-33,39	-31,879	-32,917	-34,392	-35,419	-37,205	-36,557	-37,224	-36,581	-36,013	-37,257	-38,004	-37,37	-38,155	-37,809	-39,993	-43,399	-40,932	-37,941	-38,38	-38,004	-39,638	-39,122	-40,839	-39,248	-39,77	-41,896	-39,405	-39,485	-39,619	-37,023	-39,119	-40,072	-39,825	-39,638	-40,545	-42,629	-41,009	-41,737	-41,665	-39,756	-39,979	-39,957	-39,622	-44,143	-41,588	-43,003	-42,929	-43,94	-41,737	-43,267	-43,679	-45,459	-41,803	-41,553	-41,295	-42,533	-43,813	-42,607	-41,267	-40,797	-42,234	-44,324	-45,321	-52,38	-45,818	-53,319	-48,722	-47,12	-52,116	-48,516	-47,362	-48,238	-52,251	-48,87	-54,583	-57,143	-49,455	-52,413	-58,711	-46,966	-42,789	-45,722	-49,298	-53,602	-46,055	-45,972	-46,587	-47,431	-49,167	-46,826	-45,678	-43,445	-43,626	-47,09	-53,828
104	-51,21	-58,601	-51,677	-50,378	-48,985	-57,992	-56,585	-54,915	-47,186	-44,862	-47,411	-48,109	-49,546	-49,62	-54,165	-49,96	-46,516	-45,071	-44,173	-42,522	-41,388	-42,467	-41,72	-43,753	-42,805	-43,528	-41,218	-41,641	-41,498	-39,968	-40,462	-37,872	-39,479	-40,223	-39,446	-41,446	-40,41	-41,943	-41,987	-40,166	-40,416	-38,963	-39,872	-40,358	-42,256	-42,868	-43,871	-43,596	-43,843	-42,286	-42,522	-39,542	-40,759	-42,492	-40,858	-42,704	-42,835	-43,794	-45,519	-42,061	-43,709	-40,344	-40,298	-39,625	-40,141	-41,465	-41,187	-40,229	-39,844	-38,872	-38,595	-37,982	-37,298	-38,339	-38,501	-41,484	-45,085	-44,343	-43,453	-38,63	-41,02	-37,216	-37,254	-35,345	-34,777	-33,642	-35,178	-34,302	-34,406	-34,42	-33,23	-31,593	-31,58	-32,478	-34,823	-33,34	-36,287	-35,09	-33,818	-36,362	-35,713	-34,348	-35,142	-33,879	-32,585	-33,623	-31,7	-32,857	-34,664	-35,183	-36,296	-36,013	-37,122	-36,691	-36,444	-37,559	-38,281	-37,435	-37,782	-37,911	-39,792	-42,673	-41,415	-37,938	-38,567	-38,812	-39,342	-39,474	-40,726	-38,693	-39,034	-42,132	-39,081	-39,669	-39,336	-37,37	-38,847	-40,438	-39,564	-38,765	-39,877	-42,003	-41,281	-41,492	-42,388	-39,375	-39,171	-39,828	-40,116	-42,984	-40,718	-43,399	-43,096	-42,824	-42,234	-42,399	-43,085	-44,198	-41,888	-41,402	-42,099	-43,19	-44,088	-42,52	-40,245	-40,237	-42,198	-43,89	-44,615	-46,041	-43,835	-51,902	-54,495	-50,858	-54,94	-49,754	-48,2	-52,213	-54,069	-48,752	-53,729	-48,447	-51,979	-50,639	-47,738	-45,085	-43,333	-44,483	-47,035	-49,908	-46,656	-45,505	-44,967	-46,758	-53,572	-47,238	-46,214	-42,673	-43,725	-45,195	-59,063
106	-62,842	-55,673	-51,446	-59,442	-50,095	-50,655	-53,786	-49,947	-47,378	-45,577	-46,164	-48,321	-47,609	-46,25	-50,622	-46,445	-46,101	-48,26	-44,981	-42,726	-40,778	-41,899	-41,569	-45,428	-42,325	-45,014	-41,479	-41,067	-41,58	-40,839	-40,015	-37,713	-39,712	-40,38	-39,52	-40,784	-40,88	-42,009	-41,926	-40,432	-40,254	-38,894	-40,3	-40,438	-42,388	-42,613	-43,055	-43,16	-44,017	-41,954	-43,278	-39,66	-40,317	-43,017	-41,253	-41,891	-42,737	-43,28	-43,816	-41,608	-43,396	-40,081	-40,99	-39,905	-40,71	-40,586	-41,371	-39,754	-39,243	-39,701	-39,053	-38,455	-37,507	-38,606	-38,704	-41,245	-44,783	-43,596	-43,195	-39,064	-40,374	-36,914	-36,892	-35,441	-34,87	-33,922	-35,235	-34,126	-34,782	-34,513	-33,37	-32,991	-32,983	-33,722	-34,617	-33,071	-35,733	-34,321	-33,549	-36,018	-35,054	-34,472	-35,123	-34,37	-32,816	-33,727	-31,898	-32,31	-34,615	-35,071	-36,474	-36,474	-37,35	-37,306	-36,491	-36,922	-37,199	-37,048	-36,878	-37,826	-40,325	-42,978	-41,545	-37,507	-38,064	-37,853	-38,122	-38,652	-40,734	-38,77	-39,773	-41,668	-39,809	-39,748	-39,386	-37,246	-38,053	-39,663	-38,828	-38,899	-39,394	-42,077	-40,427	-40,685	-41,701	-39,413	-38,603	-39,468	-40,105	-42,061	-41,196	-42,764	-42,437	-42,588	-41,737	-42,025	-42,303	-41,847	-42,33	-42,168	-42,465	-42,734	-45,242	-43,052	-41,262	-40,374	-41,726	-43,105	-44,519	-45,89	-44,159	-51,246	-48,263	-48,411	-49,221	-52,268	-50,183	-57,066	-53,218	-48,002	-50,518	-51,924	-45,324	-47,444	-51,4	-47,027	-44,728	-44,124	-46,063	-60,123	-45,566	-44,082	-45,14	-46,156	-57,17	-48,268	-46,494	-44,508	-43,646	-46,991	-50,114
108	-53,292	-52,454	-50,812	-50,488	-54,418	-51,814	-53,959	-51,864	-50,556	-46,513	-46,931	-47,348	-50,446	-47,716	-49,526	-47,208	-46,667	-46,104	-44,717	-44,514	-41,212	-42,588	-41,492	-44,86	-42,363	-43,967	-41,275	-41,792	-41,286	-40,8	-40,341	-37,9	-39,523	-40,182	-39,284	-41,22	-40,111	-41,525	-41,608	-41,259	-40,751	-38,924	-40,281	-40,168	-42,665	-43,182	-45,505	-43,228	-44,184	-42,517	-42,256	-39,138	-40,855	-42,965	-41,336	-42,423	-43,258	-43,127	-44,64	-42,157	-43,42	-40,605	-41,146	-40,339	-40,157	-40,797	-41,371	-39,6	-39,864	-39,169	-39,465	-38,1	-37,229	-38,542	-38,927	-42,671	-45,362	-42,83	-44,967	-39,487	-40,789	-36,958	-37,109	-35,873	-35,038	-33,717	-34,922	-34,236	-34,551	-34,568	-33,56	-32,714	-32,728	-33,305	-34,774	-33,368	-35,881	-34,714	-34,378	-35,551	-34,969	-33,777	-34,282	-34,428	-32,568	-33,975	-32,178	-32,47	-34,543	-34,843	-36,903	-36,996	-37,636	-37,545	-36,378	-37,177	-37,501	-37,251	-37,029	-37,243	-39,07	-42,412	-41,459	-37,614	-37,911	-38,196	-38,545	-39,372	-40,067	-38,707	-38,825	-41,001	-39,16	-39,839	-39,306	-37,229	-38,433	-39,597	-38,537	-38,864	-39,309	-41,707	-40,012	-40,41	-40,773	-40,111	-38,817	-38,974	-39,756	-42,926	-41,558	-43,099	-43,286	-43,728	-41,24	-41,297	-43,102	-42,006	-40,74	-40,756	-41,698	-43,088	-47,03	-44,42	-40,567	-40,039	-42,753	-43,456	-43,492	-45,06	-44,277	-49,817	-49,257	-47,293	-50,776	-52,614	-54,448	-50,441	-58,027	-53,789	-49,828	-49,919	-47,859	-46,046	-54,676	-45,931	-42,64	-44	-47,186	-49,947	-43,22	-44,036	-46,846	-46,458	-51,586	-46,922	-45,643	-44,014	-42,945	-46,359	-55,805
110	-51,281	-53,817	-51,482	-52,858	-48,782	-54,08	-56,605	-51,52	-47,345	-46,321	-48,991	-47,659	-50,738	-56,552	-51,103	-50,095	-46,684	-45,005	-45,601	-42,863	-41,284	-41,77	-42,193	-43,25	-41,852	-45,415	-41,715	-41,465	-42,248	-41,382	-40,913	-37,197	-39,894	-40,067	-39,537	-41,251	-40,366	-41,308	-41,426	-41,146	-40,38	-39,023	-39,965	-40,223	-42,371	-42,965	-43,55	-43,456	-44,703	-42,08	-42,682	-39,66	-40,556	-41,97	-40,575	-42,152	-42,066	-43,022	-44,302	-42,899	-42,915	-40,061	-40,144	-40,311	-40,385	-41,27	-40,894	-39,586	-39,614	-39,627	-38,897	-38,051	-37,128	-38,155	-38,702	-41,632	-45,22	-43,926	-45,132	-39,108	-40,484	-37,298	-36,76	-35,922	-34,541	-33,857	-34,974	-34,604	-34,873	-34,845	-33,961	-32,958	-32,887	-33,486	-34,911	-33,159	-36,235	-35,079	-33,758	-34,788	-35,159	-33,615	-34,832	-33,719	-32,89	-33,854	-32,189	-32,747	-35,016	-35,321	-37,353	-36,916	-37,356	-36,757	-36,724	-37,062	-36,856	-37,032	-36,515	-36,85	-38,691	-42,234	-42,066	-37,279	-38,232	-38,369	-38,216	-39,479	-39,342	-38,553	-39,04	-41,393	-39,369	-39,682	-38,801	-37,01	-37,889	-39,441	-38,696	-38,965	-39,314	-42,116	-39,825	-40,545	-41,053	-39,224	-38,4	-38,589	-39,707	-42,583	-40,737	-42,868	-42,476	-42,778	-41,74	-41,034	-42,465	-42,371	-41,789	-41,24	-41,998	-42,204	-44,148	-43,393	-40,731	-39,715	-42,044	-43,706	-43,92	-46,521	-44,624	-57,052	-48,068	-50,707	-48,609	-52,144	-60,28	-48,59	-54,108	-53,35	-49,394	-47,216	-48,2	-47,757	-51,891	-46,799	-42,737	-43,445	-47,768	-54,102	-44,376	-43,635	-45,459	-44,011	-59,42	-44,989	-45,659	-44,692	-42,239	-45,299	-50,477
112	-52,471	-53,13	-54,22	-50,175	-48,381	-49,861	-52,309	-47,54	-51,015	-45,769	-47,609	-49,408	-49,112	-50,015	-52,68	-48,782	-46,458	-46,51	-44,89	-43,407	-41,091	-41,459	-41,113	-44,379	-42,401	-45,049	-41,847	-41,566	-42,536	-40,699	-41,264	-37,361	-39,965	-40,352	-39,317	-41,514	-40,366	-41,297	-41,594	-41,418	-40,652	-39,119	-39,828	-40,473	-42,347	-43,116	-43,725	-44,508	-44,67	-42,833	-43,008	-39,221	-40,775	-41,871	-40,539	-41,577	-42,588	-42,599	-45,535	-42,399	-43,242	-40,179	-41,583	-39,463	-40,729	-40,94	-40,781	-40,303	-39,883	-39,199	-38,721	-37,927	-37,147	-37,993	-38,779	-41,594	-46,527	-43,687	-46,593	-39,792	-41,967	-37,043	-36,504	-35,735	-35,848	-34,497	-34,826	-34,774	-35,499	-34,604	-33,093	-32,395	-32,412	-32,887	-34,738	-33,079	-35,496	-34,222	-34,494	-35,505	-35,766	-33,909	-35,252	-34,203	-33,266	-33,582	-32,077	-32,324	-34,648	-35,013	-36,416	-37,175	-38,092	-37,916	-36,213	-36,779	-37,21	-36,603	-37,746	-36,823	-38,875	-43,017	-40,918	-37,578	-38,026	-37,696	-37,364	-37,968	-40,24	-38,919	-39,847	-41,185	-39,938	-39,872	-38,677	-37,265	-37,548	-38,424	-38,735	-39,067	-40,196	-41,251	-39,638	-39,723	-40,946	-39,122	-38,435	-39,111	-39,174	-42,341	-40,896	-45,079	-41,599	-43,594	-41,665	-42,355	-43,852	-43,758	-41,119	-41,311	-40,418	-41,226	-43,536	-41,591	-40,133	-40,589	-41,039	-43,08	-45,7	-46,241	-44,956	-50,298	-51,639	-50,084	-49,955	-51,699	-53,092	-48,524	-51,754	-48,024	-51,35	-48,749	-49,6	-50,71	-51,265	-48,502	-42,808	-43,33	-45,686	-47,606	-44,571	-42,014	-44,492	-46,901	-60,038	-45,953	-44,78	-42,885	-43,245	-44,904	-50,468
114	-53,558	-51,229	-50,383	-50,545	-49,455	-56,426	-47,961	-49,502	-52,811	-46,538	-46,593	-48,038	-48,007	-49,054	-46,324	-50,438	-48,076	-45,585	-44,843	-43,659	-42,146	-41,989	-42,569	-45,178	-42,179	-45,327	-42,478	-42,069	-42,781	-41,086	-41,146	-37,639	-39,583	-40,056	-39,603	-42,281	-40,817	-40,885	-41,94	-41,212	-40,927	-39,355	-40,226	-39,979	-41,652	-43,055	-43,036	-43,594	-45,285	-41,814	-41,951	-39,888	-40,806	-42,204	-40,539	-42,028	-42,242	-43,055	-44,22	-42,932	-43,827	-40,034	-40,935	-39,619	-39,982	-41,001	-41,899	-39,861	-39,745	-38,828	-40,328	-38,067	-37,054	-38,589	-39,268	-41,454	-44,764	-43,764	-42,868	-40,053	-41,638	-38,034	-36,719	-36,216	-35,279	-34,345	-36,164	-34,895	-35,653	-35,268	-33,06	-32,17	-32,206	-32,651	-34,472	-33,486	-35,961	-35,752	-35,307	-35,928	-35,845	-34,005	-34,367	-33,824	-32,524	-32,535	-31,997	-32,302	-34,277	-36,145	-36,655	-37,625	-37,661	-38,114	-36,834	-37,735	-37,125	-35,79	-37,194	-36,68	-38,965	-41,663	-40,663	-37,644	-37,567	-38,265	-39,504	-38,567	-39,962	-38,292	-39,262	-40,498	-39,751	-39,306	-39,248	-37,186	-37,644	-39,572	-38,963	-38,249	-38,963	-40,484	-39,918	-39,306	-41,783	-39,454	-38,927	-38,823	-40,399	-42,77	-40,185	-42,624	-41,718	-43,116	-42,327	-40,852	-43,464	-43,745	-41,77	-40,756	-41,536	-41,41	-44,961	-42,794	-40,259	-40,811	-40,668	-41,929	-45,656	-46,631	-46,107	-48,268	-48,746	-49,235	-52,397	-51,812	-50,457	-47,041	-51,04	-48,812	-48,815	-47,947	-47,458	-49,617	-50,262	-44,684	-42,3	-43,412	-47,705	-50,023	-42,27	-42,627	-44,198	-47,096	-56,5	-44,744	-46,769	-42,473	-43,681	-46,23	-46,777
116	-51,279	-50,795	-47,131	-58,989	-50,512	-50,707	-48,191	-48,186	-59,049	-45,925	-47,236	-55,89	-49,411	-50,647	-48,109	-59,373	-53,072	-49,029	-45,401	-43,05	-41,212	-42,006	-41,577	-44,242	-41,698	-47,052	-41,58	-42,588	-42,223	-40,935	-41,16	-37,328	-39,718	-40,037	-38,776	-41,663	-40,558	-40,943	-41,715	-42,25	-41,569	-39,152	-40,822	-40,171	-41,594	-42,662	-43,442	-43,426	-43,36	-41,811	-42,55	-40,333	-40,962	-42,278	-40,811	-43,846	-42,553	-42,684	-44,148	-42,632	-43,39	-39,539	-41,317	-39,671	-40,52	-40,869	-41,498	-39,888	-40,072	-39,344	-38,927	-38,663	-36,546	-38,24	-39,386	-42,237	-45,187	-42,61	-44,272	-39,712	-42,086	-39,408	-36,683	-36,546	-35,202	-34,571	-35,969	-34,266	-35,104	-34,661	-33,667	-33,62	-33,524	-34,164	-35,334	-34,063	-35,694	-34,708	-34,384	-34,425	-35,032	-33,373	-34,843	-33,958	-33,164	-34,194	-32,739	-32,766	-35,06	-35,919	-37,059	-36,817	-37,205	-37,109	-36,18	-36,867	-37,367	-36,416	-37,729	-37,941	-39,116	-42,025	-40,979	-37,886	-37,282	-37,46	-37,806	-37,88	-40,262	-39,627	-39,468	-42,08	-40,138	-39,127	-38,328	-37,257	-37,551	-38,405	-39,009	-38,932	-39,583	-42,649	-40,992	-40,465	-41,753	-39,163	-38,081	-38,759	-39,971	-41,47	-40,534	-41,778	-42,009	-43,797	-43,072	-41,685	-45,431	-44,728	-41,882	-41,448	-40,839	-40,74	-42,561	-41,646	-40,962	-40,201	-40,336	-41,88	-45,387	-47,911	-46,406	-52,232	-48,576	-50,235	-58,096	-58,209	-51,35	-55,184	-51,908	-53,819	-47,12	-46,914	-51,144	-44,687	-49,002	-45,324	-42,748	-42,228	-47,755	-51,482	-44,624	-43,231	-43,566	-45,799	-53,66	-45,626	-44,841	-42,193	-43,453	-44,596	-45,736
118	-52,059	-56,459	-50,949	-59,98	-50,279	-52,298	-51,358	-49,771	-51,916	-46,678	-47,337	-49,721	-49,416	-50,705	-51,952	-48,842	-51,405	-45,497	-44,802	-42,226	-42,289	-42,764	-42,932	-44,72	-43,102	-45,126	-41,226	-41,564	-41,885	-40,896	-40,968	-37,317	-39,682	-40,399	-40,103	-42,058	-40,704	-41,253	-41,786	-40,918	-40,748	-39,018	-39,811	-40,748	-41,761	-44,862	-43,434	-42,813	-44,019	-42,451	-42,786	-40,059	-40,199	-41,256	-40,473	-41,627	-42,415	-43,64	-45,796	-42,572	-43,698	-40,116	-40,515	-40,196	-39,608	-40,523	-41,679	-40,649	-40,133	-39,394	-39,339	-38,647	-36,518	-38,79	-39,289	-41,962	-43,92	-44,266	-46,06	-39,366	-41,212	-37,908	-38,27	-36,513	-35,164	-34,804	-35,038	-34,939	-35,766	-35,073	-34,109	-34,326	-34,34	-34,584	-34,804	-32,86	-34,881	-34,928	-33,947	-35,57	-36,916	-34,483	-35,257	-34,192	-32,887	-32,956	-32,253	-32,431	-34,966	-35,777	-37,88	-38,353	-37,457	-37,188	-36,914	-36,622	-37,007	-35,774	-37,474	-37,949	-39,669	-41,569	-41,091	-37,565	-37,007	-37,606	-38,474	-39,16	-40,759	-39,38	-38,542	-41,105	-39,279	-39,658	-38,894	-36,897	-37,334	-39,325	-41,031	-39,421	-40,182	-40,597	-39,468	-39,141	-40,207	-38,556	-38,259	-40,059	-40,344	-43,882	-41,105	-43,157	-43,278	-41,317	-41,948	-40,479	-42,693	-43,396	-44,294	-41,308	-41,88	-41,3	-44,536	-43,33	-40,737	-40,201	-40,894	-42,385	-45,14	-45,947	-43,802	-55,492	-48,062	-49,999	-50,111	-55,731	-56,228	-46,508	-52,561	-50,381	-49,947	-50,606	-48,625	-46,648	-52,281	-44,113	-41,973	-42,58	-46,824	-46,521	-43,165	-42,816	-43,868	-44,253	-51,628	-45,112	-45,489	-43,088	-42,473	-44,659	-50,746
120	-55,014	-54,641	-49,837	-48,961	-60,153	-55,5	-52,309	-47,733	-48,354	-47,052	-49,51	-54,926	-50,435	-52,46	-46,843	-55,704	-50,836	-47,442	-44,453	-42,813	-42,3	-43,289	-42,399	-44,887	-42,448	-47,126	-41,064	-40,979	-41,965	-41,251	-42,223	-37,782	-40,24	-40,245	-39,6	-42,555	-40,767	-41,374	-41,479	-40,55	-40,891	-38,715	-40,273	-40,841	-42,607	-43,898	-42,772	-43,879	-43,863	-42,805	-42,358	-40,05	-40,696	-41,962	-40,586	-42,695	-42,863	-42,657	-46,274	-42,456	-44,044	-40,138	-41,176	-41,116	-40,883	-40,874	-42,053	-39,831	-40,916	-39,597	-38,965	-39,298	-36,559	-38,463	-39,073	-41,729	-45,618	-43,871	-45,008	-38,858	-42,522	-37,946	-36,452	-36,342	-36,164	-34,985	-35,524	-35,952	-36,315	-35,472	-33,92	-32,788	-32,868	-33,337	-34,854	-32,857	-36,43	-35,809	-34,672	-36,785	-36,353	-33,752	-35,068	-33,543	-32,969	-33,057	-32,681	-33,335	-35,441	-36,631	-37,142	-37,598	-36,845	-37,309	-37,131	-37,045	-37,666	-36,705	-37,889	-37,397	-39,498	-41,745	-39,498	-37,663	-38,446	-39,498	-38,696	-38,669	-39,776	-38,221	-38,172	-40,432	-39,243	-39,822	-40,006	-37,905	-38,913	-39,053	-40,02	-39,119	-39,427	-40,6	-39,759	-39,16	-40,583	-39,578	-38,803	-39,432	-39,833	-41,97	-41,49	-42,83	-43,22	-41,366	-43,335	-40,575	-42,695	-44,78	-42,325	-41,242	-42,064	-41,55	-44,89	-42,347	-40,3	-41,231	-42,385	-42,492	-43,431	-43,58	-44,846	-49,796	-58,008	-53,031	-49,889	-51,117	-48,68	-53,059	-52,539	-49,908	-54,709	-49,092	-55,127	-47,266	-47,183	-43,11	-39,836	-41,38	-46,793	-46,063	-44,527	-42,874	-43,64	-45,151	-53,471	-46,252	-45,599	-42,948	-42,47	-44,003	-45,983
